amfi_code,date,nav
120029,2024-05-25,166.21
120029,2024-06-01,167.57
120029,2024-06-08,166.3
120029,2024-06-15,165.97
120029,2024-06-22,164.32
120029,2024-06-29,163.0
120029,2024-07-06,164.08
120029,2024-07-13,162.51
120029,2024-07-20,161.87
120029,2024-07-27,162.62
120029,2024-08-03,163.51
120029,2024-08-10,162.47
120029,2024-08-17,164.75
120029,2024-08-24,162.78
120029,2024-08-31,163.27
120029,2024-09-07,161.77
120029,2024-09-14,162.79
120029,2024-09-21,164.23
120029,2024-09-28,164.63
120029,2024-10-05,166.41
120029,2024-10-12,166.18
120029,2024-10-19,164.25
120029,2024-10-26,163.5
120029,2024-11-02,162.42
120029,2024-11-09,163.04
120029,2024-11-16,161.41
120029,2024-11-23,161.89
120029,2024-11-30,160.0
120029,2024-12-07,161.76
120029,2024-12-14,163.62
120029,2024-12-21,166.25
120029,2024-12-28,168.67
120029,2025-01-04,168.42
120029,2025-01-11,169.89
120029,2025-01-18,169.5
120029,2025-01-25,171.36
120029,2025-02-01,174.3
120029,2025-02-08,175.62
120029,2025-02-15,175.82
120029,2025-02-22,175.94
120029,2025-03-01,173.99
120029,2025-03-08,175.81
120029,2025-03-15,176.06
120029,2025-03-22,178.69
120029,2025-03-29,179.43
120029,2025-04-05,178.57
120029,2025-04-12,181.05
120029,2025-04-19,183.5
120029,2025-04-26,183.11
120029,2025-05-03,185.19
120029,2025-05-10,186.46
120029,2025-05-17,184.53
120029,2025-05-24,185.87
120029,2025-05-31,183.95
120029,2025-06-07,185.66
120029,2025-06-14,185.27
120029,2025-06-21,188.15
120029,2025-06-28,189.06
120029,2025-07-05,190.62
120029,2025-07-12,190.95
120029,2025-07-19,190.28
120029,2025-07-26,190.19
120029,2025-08-02,188.42
120029,2025-08-09,189.38
120029,2025-08-16,191.78
120029,2025-08-23,194.46
120029,2025-08-30,196.93
120029,2025-09-06,198.88
120029,2025-09-13,197.76
120029,2025-09-20,200.7
120029,2025-09-27,201.08
120029,2025-10-04,201.61
120029,2025-10-11,200.12
120029,2025-10-18,199.33
120029,2025-10-25,199.52
120029,2025-11-01,199.97
120029,2025-11-08,202.3
120029,2025-11-15,202.05
120029,2025-11-22,202.16
120029,2025-11-29,200.92
120029,2025-12-06,201.38
120029,2025-12-13,201.7
120029,2025-12-20,201.98
120029,2025-12-27,202.71
120030,2022-01-01,99.03
120030,2022-01-08,101.83
120030,2022-01-15,104.04
120030,2022-01-22,106.03
120030,2022-01-29,107.75
120030,2022-02-05,107.91
120030,2022-02-12,107.99
120030,2022-02-19,109.43
120030,2022-02-26,111.46
120030,2022-03-05,110.13
120030,2022-03-12,110.47
120030,2022-03-19,113.35
120030,2022-03-26,114.34
120030,2022-04-02,113.74
120030,2022-04-09,112.02
120030,2022-04-16,110.27
120030,2022-04-23,112.93
120030,2022-04-30,112.64
120030,2022-05-07,111.33
120030,2022-05-14,113.92
120030,2022-05-21,113.05
120030,2022-05-28,113.2
120030,2022-06-04,114.89
120030,2022-06-11,116.05
120030,2022-06-18,118.34
120030,2022-06-25,120.96
120030,2022-07-02,121.54
120030,2022-07-09,124.42
120030,2022-07-16,123.25
120030,2022-07-23,125.4
120030,2022-07-30,127.84
120030,2022-08-06,127.95
120030,2022-08-13,127.14
120030,2022-08-20,129.71
120030,2022-08-27,131.94
120030,2022-09-03,134.65
120030,2022-09-10,133.25
120030,2022-09-17,134.63
120030,2022-09-24,133.45
120030,2022-10-01,133.36
120030,2022-10-08,133.65
120030,2022-10-15,132.0
120030,2022-10-22,134.36
120030,2022-10-29,133.86
120030,2022-11-05,135.46
120030,2022-11-12,137.37
120030,2022-11-19,139.15
120030,2022-11-26,138.26
120030,2022-12-03,139.42
120030,2022-12-10,139.41
120030,2022-12-17,140.72
120030,2022-12-24,143.35
120030,2022-12-31,142.95
120030,2023-01-07,143.6
120030,2023-01-14,145.05
120030,2023-01-21,144.89
120030,2023-01-28,146.26
120030,2023-02-04,147.81
120030,2023-02-11,150.3
120030,2023-02-18,149.93
120030,2023-02-25,150.88
120030,2023-03-04,149.75
120030,2023-03-11,147.97
120030,2023-03-18,149.33
120030,2023-03-25,149.23
120030,2023-04-01,149.2
120030,2023-04-08,147.27
120030,2023-04-15,149.96
120030,2023-04-22,148.28
120030,2023-04-29,150.94
120030,2023-05-06,148.98
120030,2023-05-13,149.17
120030,2023-05-20,150.29
120030,2023-05-27,153.07
120030,2023-06-03,152.54
120030,2023-06-10,152.05
120030,2023-06-17,153.49
120030,2023-06-24,154.38
120030,2023-07-01,154.57
120030,2023-07-08,153.17
120030,2023-07-15,155.9
120030,2023-07-22,155.36
120030,2023-07-29,156.33
120030,2023-08-05,155.62
120030,2023-08-12,157.8
120030,2023-08-19,156.17
120030,2023-08-26,157.69
120030,2023-09-02,159.56
120030,2023-09-09,161.28
120030,2023-09-16,160.02
120030,2023-09-23,158.42
120030,2023-09-30,160.53
120030,2023-10-07,159.18
120030,2023-10-14,159.95
120030,2023-10-21,161.0
120030,2023-10-28,162.2
120030,2023-11-04,163.44
120030,2023-11-11,165.87
120030,2023-11-18,167.8
120030,2023-11-25,169.47
120030,2023-12-02,168.95
120030,2023-12-09,167.42
120030,2023-12-16,170.2
120030,2023-12-23,170.88
120030,2023-12-30,170.76
120030,2024-01-06,173.18
120030,2024-01-13,175.45
120030,2024-01-20,176.25
120030,2024-01-27,178.77
120030,2024-02-03,181.71
120030,2024-02-10,181.15
120030,2024-02-17,183.03
120030,2024-02-24,185.88
120030,2024-03-02,188.05
120030,2024-03-09,186.83
120030,2024-03-16,188.68
120030,2024-03-23,188.88
120030,2024-03-30,191.12
120030,2024-04-06,192.92
120030,2024-04-13,195.73
120030,2024-04-20,197.06
120030,2024-04-27,199.88
120030,2024-05-04,198.57
120030,2024-05-11,201.05
120030,2024-05-18,201.48
120030,2024-05-25,203.38
120030,2024-06-01,205.03
120030,2024-06-08,204.95
120030,2024-06-15,205.13
120030,2024-06-22,205.31
120030,2024-06-29,203.57
120030,2024-07-06,205.67
120030,2024-07-13,207.18
120030,2024-07-20,207.5
120030,2024-07-27,206.25
120030,2024-08-03,206.15
120030,2024-08-10,205.9
120030,2024-08-17,207.37
120030,2024-08-24,206.44
120030,2024-08-31,207.02
120030,2024-09-07,206.1
120030,2024-09-14,209.04
120030,2024-09-21,208.18
120030,2024-09-28,208.83
120030,2024-10-05,207.31
120030,2024-10-12,209.84
120030,2024-10-19,211.27
120030,2024-10-26,213.96
120030,2024-11-02,213.75
120030,2024-11-09,212.92
120030,2024-11-16,211.87
120030,2024-11-23,214.25
120030,2024-11-30,212.81
120030,2024-12-07,215.68
120030,2024-12-14,218.0
120030,2024-12-21,216.67
120030,2024-12-28,218.0
120030,2025-01-04,218.98
120030,2025-01-11,221.17
120030,2025-01-18,221.94
120030,2025-01-25,222.1
120030,2025-02-01,220.36
120030,2025-02-08,222.46
120030,2025-02-15,223.25
120030,2025-02-22,223.79
120030,2025-03-01,225.09
120030,2025-03-08,225.5
120030,2025-03-15,227.81
120030,2025-03-22,230.36
120030,2025-03-29,231.36
120030,2025-04-05,232.91
120030,2025-04-12,235.26
120030,2025-04-19,236.26
120030,2025-04-26,238.01
120030,2025-05-03,240.59
120030,2025-05-10,241.57
120030,2025-05-17,240.3
120030,2025-05-24,240.11
120030,2025-05-31,239.75
120030,2025-06-07,241.05
120030,2025-06-14,239.94
120030,2025-06-21,240.24
120030,2025-06-28,238.93
120030,2025-07-05,237.78
120030,2025-07-12,239.38
120030,2025-07-19,241.42
120030,2025-07-26,241.95
120030,2025-08-02,242.19
120030,2025-08-09,245.02
120030,2025-08-16,244.09
120030,2025-08-23,244.91
120030,2025-08-30,246.45
120030,2025-09-06,244.76
120030,2025-09-13,246.6
120030,2025-09-20,249.0
120030,2025-09-27,248.33
120030,2025-10-04,249.11
120030,2025-10-11,251.68
120030,2025-10-18,253.33
120030,2025-10-25,251.44
120030,2025-11-01,251.73
120030,2025-11-08,254.37
120030,2025-11-15,257.07
120030,2025-11-22,257.75
120030,2025-11-29,256.24
120030,2025-12-06,258.18
120030,2025-12-13,257.45
120030,2025-12-20,257.3
120030,2025-12-27,260.3
120031,2022-01-01,99.45
120031,2022-01-08,98.54
120031,2022-01-15,98.38
120031,2022-01-22,100.48
120031,2022-01-29,100.76
120031,2022-02-05,102.7
120031,2022-02-12,102.0
120031,2022-02-19,101.56
120031,2022-02-26,101.11
120031,2022-03-05,101.7
120031,2022-03-12,102.26
120031,2022-03-19,101.59
120031,2022-03-26,103.8
120031,2022-04-02,105.29
120031,2022-04-09,103.96
120031,2022-04-16,105.86
120031,2022-04-23,107.57
120031,2022-04-30,107.2
120031,2022-05-07,110.17
120031,2022-05-14,112.73
120031,2022-05-21,113.07
120031,2022-05-28,115.93
120031,2022-06-04,117.62
120031,2022-06-11,119.59
120031,2022-06-18,122.55
120031,2022-06-25,121.72
120031,2022-07-02,122.82
120031,2022-07-09,122.77
120031,2022-07-16,122.24
120031,2022-07-23,122.97
120031,2022-07-30,125.44
120031,2022-08-06,127.52
120031,2022-08-13,125.57
120031,2022-08-20,124.8
120031,2022-08-27,123.93
120031,2022-09-03,122.35
120031,2022-09-10,125.21
120031,2022-09-17,124.83
120031,2022-09-24,127.66
120031,2022-10-01,130.59
120031,2022-10-08,131.56
120031,2022-10-15,131.62
120031,2022-10-22,129.82
120031,2022-10-29,130.71
120031,2022-11-05,130.92
120031,2022-11-12,131.28
120031,2022-11-19,133.85
120031,2022-11-26,132.51
120031,2022-12-03,131.48
120031,2022-12-10,131.35
120031,2022-12-17,129.53
120031,2022-12-24,128.29
120031,2022-12-31,129.49
120031,2023-01-07,130.41
120031,2023-01-14,129.1
120031,2023-01-21,128.89
120031,2023-01-28,127.35
120031,2023-02-04,127.38
120031,2023-02-11,125.4
120031,2023-02-18,125.85
120031,2023-02-25,123.89
120031,2023-03-04,124.81
120031,2023-03-11,125.71
120031,2023-03-18,124.69
120031,2023-03-25,126.56
120031,2023-04-01,124.65
120031,2023-04-08,125.15
120031,2023-04-15,125.1
120031,2023-04-22,128.09
120031,2023-04-29,126.56
120031,2023-05-06,128.67
120031,2023-05-13,130.19
120031,2023-05-20,130.1
120031,2023-05-27,132.75
120031,2023-06-03,131.05
120031,2023-06-10,129.92
120031,2023-06-17,130.33
120031,2023-06-24,131.6
120031,2023-07-01,130.54
120031,2023-07-08,131.04
120031,2023-07-15,129.61
120031,2023-07-22,132.49
120031,2023-07-29,132.32
120031,2023-08-05,132.09
120031,2023-08-12,131.15
120031,2023-08-19,132.6
120031,2023-08-26,134.68
120031,2023-09-02,133.55
120031,2023-09-09,132.13
120031,2023-09-16,133.75
120031,2023-09-23,135.71
120031,2023-09-30,137.91
120031,2023-10-07,138.7
120031,2023-10-14,140.0
120031,2023-10-21,141.61
120031,2023-10-28,142.51
120031,2023-11-04,144.56
120031,2023-11-11,146.44
120031,2023-11-18,149.09
120031,2023-11-25,151.15
120031,2023-12-02,152.73
120031,2023-12-09,151.9
120031,2023-12-16,152.27
120031,2023-12-23,150.95
120031,2023-12-30,152.68
120031,2024-01-06,153.72
120031,2024-01-13,155.73
120031,2024-01-20,156.77
120031,2024-01-27,158.96
120031,2024-02-03,160.61
120031,2024-02-10,162.21
120031,2024-02-17,164.35
120031,2024-02-24,163.47
120031,2024-03-02,163.99
120031,2024-03-09,162.53
120031,2024-03-16,164.46
120031,2024-03-23,163.93
120031,2024-03-30,162.81
120031,2024-04-06,163.86
120031,2024-04-13,164.46
120031,2024-04-20,165.75
120031,2024-04-27,164.66
120031,2024-05-04,163.48
120031,2024-05-11,164.84
120031,2024-05-18,163.82
120031,2024-05-25,165.86
120031,2024-06-01,166.23
120031,2024-06-08,168.17
120031,2024-06-15,168.37
120031,2024-06-22,169.16
120031,2024-06-29,169.61
120031,2024-07-06,169.47
120031,2024-07-13,169.94
120031,2024-07-20,168.21
120031,2024-07-27,166.9
120031,2024-08-03,165.13
120031,2024-08-10,164.67
120031,2024-08-17,163.33
120031,2024-08-24,163.02
120031,2024-08-31,161.55
120031,2024-09-07,163.26
120031,2024-09-14,162.27
120031,2024-09-21,161.84
120031,2024-09-28,162.71
120031,2024-10-05,163.09
120031,2024-10-12,162.4
120031,2024-10-19,164.77
120031,2024-10-26,167.49
120031,2024-11-02,168.05
120031,2024-11-09,168.15
120031,2024-11-16,169.58
120031,2024-11-23,169.98
120031,2024-11-30,172.0
120031,2024-12-07,172.44
120031,2024-12-14,172.47
120031,2024-12-21,173.84
120031,2024-12-28,172.48
120031,2025-01-04,171.21
120031,2025-01-11,173.59
120031,2025-01-18,173.1
120031,2025-01-25,173.52
120031,2025-02-01,173.76
120031,2025-02-08,174.08
120031,2025-02-15,174.95
120031,2025-02-22,176.62
120031,2025-03-01,175.42
120031,2025-03-08,177.63
120031,2025-03-15,180.31
120031,2025-03-22,179.42
120031,2025-03-29,180.6
120031,2025-04-05,180.91
120031,2025-04-12,183.32
120031,2025-04-19,183.88
120031,2025-04-26,182.1
120031,2025-05-03,181.59
120031,2025-05-10,182.78
120031,2025-05-17,183.29
120031,2025-05-24,184.55
120031,2025-05-31,184.99
120031,2025-06-07,186.51
120031,2025-06-14,187.59
120031,2025-06-21,189.18
120031,2025-06-28,187.91
120031,2025-07-05,187.54
120031,2025-07-12,190.22
120031,2025-07-19,188.84
120031,2025-07-26,187.37
120031,2025-08-02,187.63
120031,2025-08-09,189.7
120031,2025-08-16,192.14
120031,2025-08-23,193.59
120031,2025-08-30,192.73
120031,2025-09-06,192.07
120031,2025-09-13,190.88
120031,2025-09-20,193.09
120031,2025-09-27,194.77
120031,2025-10-04,194.51
120031,2025-10-11,196.26
120031,2025-10-18,198.75
120031,2025-10-25,200.15
120031,2025-11-01,199.46
120031,2025-11-08,199.53
120031,2025-11-15,202.23
120031,2025-11-22,204.54
120031,2025-11-29,203.41
120031,2025-12-06,204.43
120031,2025-12-13,206.51
120031,2025-12-20,207.2
120031,2025-12-27,208.07
120032,2022-01-01,99.58
120032,2022-01-08,100.47
120032,2022-01-15,102.32
120032,2022-01-22,104.33
120032,2022-01-29,104.26
120032,2022-02-05,105.58
120032,2022-02-12,105.24
120032,2022-02-19,107.36
120032,2022-02-26,109.47
120032,2022-03-05,107.9
120032,2022-03-12,107.96
120032,2022-03-19,109.86
120032,2022-03-26,110.4
120032,2022-04-02,108.63
120032,2022-04-09,110.57
120032,2022-04-16,111.49
120032,2022-04-23,110.28
120032,2022-04-30,108.65
120032,2022-05-07,108.64
120032,2022-05-14,107.96
120032,2022-05-21,109.99
120032,2022-05-28,111.37
120032,2022-06-04,110.6
120032,2022-06-11,111.18
120032,2022-06-18,109.83
120032,2022-06-25,110.14
120032,2022-07-02,113.0
120032,2022-07-09,111.75
120032,2022-07-16,110.36
120032,2022-07-23,113.03
120032,2022-07-30,115.06
120032,2022-08-06,118.01
120032,2022-08-13,119.6
120032,2022-08-20,118.28
120032,2022-08-27,118.66
120032,2022-09-03,121.6
120032,2022-09-10,123.45
120032,2022-09-17,126.16
120032,2022-09-24,129.07
120032,2022-10-01,128.32
120032,2022-10-08,131.06
120032,2022-10-15,131.07
120032,2022-10-22,130.85
120032,2022-10-29,129.45
120032,2022-11-05,130.6
120032,2022-11-12,129.52
120032,2022-11-19,127.88
120032,2022-11-26,126.94
120032,2022-12-03,125.58
120032,2022-12-10,128.33
120032,2022-12-17,129.27
120032,2022-12-24,132.2
120032,2022-12-31,134.28
120032,2023-01-07,133.14
120032,2023-01-14,131.4
120032,2023-01-21,132.87
120032,2023-01-28,135.47
120032,2023-02-04,133.69
120032,2023-02-11,132.83
120032,2023-02-18,134.48
120032,2023-02-25,134.24
120032,2023-03-04,135.73
120032,2023-03-11,136.51
120032,2023-03-18,137.88
120032,2023-03-25,140.59
120032,2023-04-01,138.7
120032,2023-04-08,140.17
120032,2023-04-15,140.12
120032,2023-04-22,142.71
120032,2023-04-29,144.07
120032,2023-05-06,143.02
120032,2023-05-13,144.13
120032,2023-05-20,143.61
120032,2023-05-27,144.48
120032,2023-06-03,145.98
120032,2023-06-10,144.25
120032,2023-06-17,146.21
120032,2023-06-24,146.16
120032,2023-07-01,146.23
120032,2023-07-08,149.02
120032,2023-07-15,148.83
120032,2023-07-22,149.91
120032,2023-07-29,150.21
120032,2023-08-05,152.96
120032,2023-08-12,151.63
120032,2023-08-19,153.82
120032,2023-08-26,153.0
120032,2023-09-02,151.79
120032,2023-09-09,151.21
120032,2023-09-16,153.37
120032,2023-09-23,152.12
120032,2023-09-30,151.65
120032,2023-10-07,150.48
120032,2023-10-14,151.24
120032,2023-10-21,150.8
120032,2023-10-28,151.5
120032,2023-11-04,150.28
120032,2023-11-11,151.98
120032,2023-11-18,152.73
120032,2023-11-25,151.78
120032,2023-12-02,153.64
120032,2023-12-09,153.3
120032,2023-12-16,154.22
120032,2023-12-23,156.53
120032,2023-12-30,157.83
120032,2024-01-06,156.07
120032,2024-01-13,158.36
120032,2024-01-20,160.1
120032,2024-01-27,158.84
120032,2024-02-03,157.87
120032,2024-02-10,160.69
120032,2024-02-17,163.11
120032,2024-02-24,162.27
120032,2024-03-02,163.98
120032,2024-03-09,163.5
120032,2024-03-16,165.23
120032,2024-03-23,164.37
120032,2024-03-30,165.27
120032,2024-04-06,166.29
120032,2024-04-13,164.46
120032,2024-04-20,164.33
120032,2024-04-27,166.86
120032,2024-05-04,166.12
120032,2024-05-11,165.93
120032,2024-05-18,168.19
120032,2024-05-25,168.64
120032,2024-06-01,170.73
120032,2024-06-08,169.44
120032,2024-06-15,170.71
120032,2024-06-22,172.64
120032,2024-06-29,172.06
120032,2024-07-06,170.91
120032,2024-07-13,169.67
120032,2024-07-20,170.57
120032,2024-07-27,168.63
120032,2024-08-03,170.58
120032,2024-08-10,173.45
120032,2024-08-17,175.94
120032,2024-08-24,178.54
120032,2024-08-31,178.8
120032,2024-09-07,177.63
120032,2024-09-14,175.64
120032,2024-09-21,177.46
120032,2024-09-28,176.24
120032,2024-10-05,178.1
120032,2024-10-12,179.7
120032,2024-10-19,177.95
120032,2024-10-26,177.87
120032,2024-11-02,179.47
120032,2024-11-09,177.93
120032,2024-11-16,179.25
120032,2024-11-23,180.62
120032,2024-11-30,181.42
120032,2024-12-07,182.24
120032,2024-12-14,183.28
120032,2024-12-21,181.31
120032,2024-12-28,183.91
120032,2025-01-04,186.72
120032,2025-01-11,187.42
120032,2025-01-18,186.42
120032,2025-01-25,187.03
120032,2025-02-01,185.15
120032,2025-02-08,185.51
120032,2025-02-15,184.96
120032,2025-02-22,183.22
120032,2025-03-01,182.13
120032,2025-03-08,180.17
120032,2025-03-15,182.9
120032,2025-03-22,182.0
120032,2025-03-29,180.04
120032,2025-04-05,179.68
120032,2025-04-12,181.31
120032,2025-04-19,180.18
120032,2025-04-26,181.48
120032,2025-05-03,179.51
120032,2025-05-10,182.04
120032,2025-05-17,183.66
120032,2025-05-24,186.0
120032,2025-05-31,187.97
120032,2025-06-07,186.11
120032,2025-06-14,184.44
120032,2025-06-21,185.19
120032,2025-06-28,185.44
120032,2025-07-05,187.4
120032,2025-07-12,186.84
120032,2025-07-19,187.68
120032,2025-07-26,189.49
120032,2025-08-02,191.72
120032,2025-08-09,191.97
120032,2025-08-16,190.97
120032,2025-08-23,190.84
120032,2025-08-30,190.48
120032,2025-09-06,190.23
120032,2025-09-13,190.54
120032,2025-09-20,190.05
120032,2025-09-27,189.21
120032,2025-10-04,187.48
120032,2025-10-11,188.58
120032,2025-10-18,189.13
120032,2025-10-25,188.64
120032,2025-11-01,187.99
120032,2025-11-08,190.05
120032,2025-11-15,190.68
120032,2025-11-22,192.36
120032,2025-11-29,192.18
120032,2025-12-06,191.78
120032,2025-12-13,194.49
120032,2025-12-20,195.74
120032,2025-12-27,195.49
120033,2022-01-01,102.55
120033,2022-01-08,104.13
120033,2022-01-15,104.69
120033,2022-01-22,106.4
120033,2022-01-29,104.92
120033,2022-02-05,106.03
120033,2022-02-12,106.01
120033,2022-02-19,105.33
120033,2022-02-26,108.06
120033,2022-03-05,109.3
120033,2022-03-12,112.29
120033,2022-03-19,112.43
120033,2022-03-26,111.2
120033,2022-04-02,114.19
120033,2022-04-09,116.7
120033,2022-04-16,118.2
120033,2022-04-23,117.6
120033,2022-04-30,116.93
120033,2022-05-07,116.9
120033,2022-05-14,118.08
120033,2022-05-21,120.3
120033,2022-05-28,121.98
120033,2022-06-04,123.66
120033,2022-06-11,125.32
120033,2022-06-18,123.56
120033,2022-06-25,124.21
120033,2022-07-02,125.64
120033,2022-07-09,123.74
120033,2022-07-16,122.91
120033,2022-07-23,124.0
120033,2022-07-30,122.82
120033,2022-08-06,122.36
120033,2022-08-13,124.1
120033,2022-08-20,123.28
120033,2022-08-27,123.55
120033,2022-09-03,122.79
120033,2022-09-10,125.23
120033,2022-09-17,125.05
120033,2022-09-24,123.64
120033,2022-10-01,125.53
120033,2022-10-08,127.29
120033,2022-10-15,127.8
120033,2022-10-22,125.91
120033,2022-10-29,124.59
120033,2022-11-05,127.55
120033,2022-11-12,129.67
120033,2022-11-19,127.73
120033,2022-11-26,127.47
120033,2022-12-03,126.36
120033,2022-12-10,128.18
120033,2022-12-17,128.31
120033,2022-12-24,126.74
120033,2022-12-31,126.69
120033,2023-01-07,124.96
120033,2023-01-14,127.59
120033,2023-01-21,126.7
120033,2023-01-28,125.11
120033,2023-02-04,125.65
120033,2023-02-11,128.01
120033,2023-02-18,128.8
120033,2023-02-25,127.16
120033,2023-03-04,129.55
120033,2023-03-11,130.76
120033,2023-03-18,131.67
120033,2023-03-25,133.54
120033,2023-04-01,132.24
120033,2023-04-08,132.91
120033,2023-04-15,131.51
120033,2023-04-22,132.15
120033,2023-04-29,134.01
120033,2023-05-06,135.87
120033,2023-05-13,138.34
120033,2023-05-20,137.81
120033,2023-05-27,137.08
120033,2023-06-03,135.89
120033,2023-06-10,136.15
120033,2023-06-17,137.33
120033,2023-06-24,139.41
120033,2023-07-01,138.23
120033,2023-07-08,140.67
120033,2023-07-15,140.4
120033,2023-07-22,140.47
120033,2023-07-29,142.38
120033,2023-08-05,144.36
120033,2023-08-12,146.53
120033,2023-08-19,145.71
120033,2023-08-26,148.51
120033,2023-09-02,147.94
120033,2023-09-09,146.35
120033,2023-09-16,144.36
120033,2023-09-23,144.7
120033,2023-09-30,144.29
120033,2023-10-07,146.29
120033,2023-10-14,147.35
120033,2023-10-21,149.5
120033,2023-10-28,148.71
120033,2023-11-04,148.92
120033,2023-11-11,151.31
120033,2023-11-18,153.71
120033,2023-11-25,151.86
120033,2023-12-02,154.16
120033,2023-12-09,155.9
120033,2023-12-16,158.48
120033,2023-12-23,160.47
120033,2023-12-30,160.28
120033,2024-01-06,163.26
120033,2024-01-13,166.17
120033,2024-01-20,167.22
120033,2024-01-27,169.4
120033,2024-02-03,169.35
120033,2024-02-10,168.13
120033,2024-02-17,166.91
120033,2024-02-24,165.95
120033,2024-03-02,163.98
120033,2024-03-09,163.28
120033,2024-03-16,163.6
120033,2024-03-23,163.52
120033,2024-03-30,163.16
120033,2024-04-06,165.78
120033,2024-04-13,164.02
120033,2024-04-20,164.66
120033,2024-04-27,164.79
120033,2024-05-04,165.52
120033,2024-05-11,165.27
120033,2024-05-18,163.95
120033,2024-05-25,162.28
120033,2024-06-01,163.87
120033,2024-06-08,166.05
120033,2024-06-15,167.65
120033,2024-06-22,170.27
120033,2024-06-29,169.93
120033,2024-07-06,172.63
120033,2024-07-13,172.85
120033,2024-07-20,170.87
120033,2024-07-27,169.04
120033,2024-08-03,169.98
120033,2024-08-10,172.84
120033,2024-08-17,173.68
120033,2024-08-24,174.5
120033,2024-08-31,173.89
120033,2024-09-07,173.8
120033,2024-09-14,173.61
120033,2024-09-21,172.94
120033,2024-09-28,173.93
120033,2024-10-05,174.26
120033,2024-10-12,176.24
120033,2024-10-19,174.43
120033,2024-10-26,176.36
120033,2024-11-02,178.54
120033,2024-11-09,179.6
120033,2024-11-16,180.45
120033,2024-11-23,180.03
120033,2024-11-30,178.78
120033,2024-12-07,180.33
120033,2024-12-14,180.46
120033,2024-12-21,180.95
120033,2024-12-28,181.41
120033,2025-01-04,183.86
120033,2025-01-11,183.81
120033,2025-01-18,184.64
120033,2025-01-25,186.5
120033,2025-02-01,188.98
120033,2025-02-08,187.11
120033,2025-02-15,189.65
120033,2025-02-22,191.98
120033,2025-03-01,191.24
120033,2025-03-08,194.02
120033,2025-03-15,196.1
120033,2025-03-22,196.87
120033,2025-03-29,199.58
120033,2025-04-05,200.45
120033,2025-04-12,200.47
120033,2025-04-19,200.75
120033,2025-04-26,199.02
120033,2025-05-03,199.37
120033,2025-05-10,201.84
120033,2025-05-17,203.55
120033,2025-05-24,204.67
120033,2025-05-31,206.6
120033,2025-06-07,205.87
120033,2025-06-14,206.76
120033,2025-06-21,205.34
120033,2025-06-28,204.03
120033,2025-07-05,206.7
120033,2025-07-12,207.55
120033,2025-07-19,207.88
120033,2025-07-26,208.89
120033,2025-08-02,210.22
120033,2025-08-09,211.94
120033,2025-08-16,213.54
120033,2025-08-23,214.74
120033,2025-08-30,213.81
120033,2025-09-06,216.58
120033,2025-09-13,215.21
120033,2025-09-20,213.88
120033,2025-09-27,214.86
120033,2025-10-04,215.82
120033,2025-10-11,218.6
120033,2025-10-18,216.71
120033,2025-10-25,219.56
120033,2025-11-01,218.47
120033,2025-11-08,219.66
120033,2025-11-15,221.29
120033,2025-11-22,221.7
120033,2025-11-29,223.72
120033,2025-12-06,224.6
120033,2025-12-13,227.59
120033,2025-12-20,226.72
120033,2025-12-27,228.5
120034,2022-01-01,101.26
120034,2022-01-08,104.18
120034,2022-01-15,105.87
120034,2022-01-22,107.56
120034,2022-01-29,110.51
120034,2022-02-05,113.17
120034,2022-02-12,115.13
120034,2022-02-19,118.07
120034,2022-02-26,120.66
120034,2022-03-05,122.62
120034,2022-03-12,125.43
120034,2022-03-19,125.93
120034,2022-03-26,126.46
120034,2022-04-02,127.45
120034,2022-04-09,128.57
120034,2022-04-16,128.49
120034,2022-04-23,128.85
120034,2022-04-30,128.47
120034,2022-05-07,127.62
120034,2022-05-14,127.87
120034,2022-05-21,128.4
120034,2022-05-28,130.36
120034,2022-06-04,130.96
120034,2022-06-11,133.06
120034,2022-06-18,133.98
120034,2022-06-25,133.26
120034,2022-07-02,133.87
120034,2022-07-09,134.97
120034,2022-07-16,137.0
120034,2022-07-23,137.66
120034,2022-07-30,139.22
120034,2022-08-06,141.05
120034,2022-08-13,139.78
120034,2022-08-20,141.91
120034,2022-08-27,141.43
120034,2022-09-03,144.13
120034,2022-09-10,144.16
120034,2022-09-17,145.23
120034,2022-09-24,143.54
120034,2022-10-01,146.18
120034,2022-10-08,145.4
120034,2022-10-15,144.81
120034,2022-10-22,143.76
120034,2022-10-29,144.43
120034,2022-11-05,143.08
120034,2022-11-12,142.55
120034,2022-11-19,143.3
120034,2022-11-26,144.62
120034,2022-12-03,145.89
120034,2022-12-10,147.99
120034,2022-12-17,147.6
120034,2022-12-24,149.49
120034,2022-12-31,150.44
120034,2023-01-07,149.43
120034,2023-01-14,148.4
120034,2023-01-21,149.09
120034,2023-01-28,151.04
120034,2023-02-04,151.63
120034,2023-02-11,153.02
120034,2023-02-18,152.65
120034,2023-02-25,152.49
120034,2023-03-04,150.8
120034,2023-03-11,151.3
120034,2023-03-18,153.3
120034,2023-03-25,155.05
120034,2023-04-01,154.01
120034,2023-04-08,152.76
120034,2023-04-15,154.69
120034,2023-04-22,156.38
120034,2023-04-29,157.03
120034,2023-05-06,158.93
120034,2023-05-13,161.12
120034,2023-05-20,163.95
120034,2023-05-27,163.49
120034,2023-06-03,165.58
120034,2023-06-10,165.06
120034,2023-06-17,163.82
120034,2023-06-24,163.71
120034,2023-07-01,164.43
