transaction_id,amfi_code,transaction_date,transaction_type,amount,state,kyc_status,age_group,gender,city_tier
8299,120034,2024-03-31,Lumpsum,124725.45,Telangana,Pending,46-60,Male,T30
8300,120025,2022-02-22,Redemption,223985.35,Telangana,Verified,46-60,Female,B30
8301,120014,2024-12-17,Redemption,75561.31,Tamil Nadu,Verified,26-35,Male,T30
8302,120001,2025-04-27,Lumpsum,306847.55,Kerala,Rejected,26-35,Female,T30
8303,120000,2023-07-27,Redemption,479112.87,Telangana,Rejected,26-35,Female,T30
8304,120010,2025-06-07,SIP,35678.39,Delhi,Verified,60+,Female,B30
8305,120035,2023-05-19,SIP,114018.22,Delhi,Rejected,46-60,Male,T30
8306,120010,2023-04-03,Redemption,170462.94,Karnataka,Pending,60+,Female,B30
8307,120017,2023-04-08,SIP,11958.2,Maharashtra,Rejected,36-45,Female,B30
8308,120034,2023-10-16,Redemption,497248.54,West Bengal,Verified,18-25,Female,T30
8309,120039,2025-10-11,Redemption,123010.67,Telangana,Pending,18-25,Female,B30
8310,120007,2025-04-06,SIP,356465.98,West Bengal,Verified,36-45,Male,T30
8311,120018,2022-12-19,SIP,379006.66,Tamil Nadu,Rejected,60+,Female,T30
8312,120036,2024-10-27,Lumpsum,147972.08,Gujarat,Verified,36-45,Female,T30
8313,120030,2022-01-01,Lumpsum,173965.53,Karnataka,Rejected,60+,Female,T30
8314,120014,2025-06-08,Redemption,419150.98,Telangana,Rejected,46-60,Male,T30
8315,120008,2022-12-20,Redemption,156958.26,Tamil Nadu,Pending,26-35,Male,B30
8316,120037,2023-05-12,Redemption,329206.02,Tamil Nadu,Verified,18-25,Male,T30
8317,120019,2025-03-20,Redemption,258514.39,Telangana,Verified,46-60,Male,T30
8318,120001,2024-09-10,Redemption,15785.16,Tamil Nadu,Verified,46-60,Male,T30
8319,120028,2022-08-29,SIP,319017.38,West Bengal,Pending,26-35,Female,B30
8320,120016,2022-03-17,Redemption,153875.24,Gujarat,Rejected,60+,Female,B30
8321,120036,2022-09-19,SIP,386354.45,Delhi,Verified,60+,Male,T30
8322,120008,2024-11-01,Redemption,315466.72,Karnataka,Rejected,60+,Male,B30
8323,120011,2023-09-14,Lumpsum,491603.26,Kerala,Verified,18-25,Female,T30
8324,120023,2024-02-07,Lumpsum,29665.04,Gujarat,Verified,36-45,Male,B30
8325,120032,2024-12-08,SIP,267307.88,West Bengal,Pending,18-25,Female,T30
8326,120000,2023-03-25,SIP,46026.17,Gujarat,Verified,60+,Male,T30
8327,120020,2023-04-24,Redemption,130191.54,Maharashtra,Verified,18-25,Male,B30
8328,120031,2022-12-16,Lumpsum,312457.02,Telangana,Verified,46-60,Female,B30
8329,120004,2022-01-08,SIP,232418.35,Gujarat,Rejected,26-35,Male,B30
8330,120021,2022-12-14,Redemption,495744.35,Gujarat,Rejected,60+,Female,T30
8331,120021,2025-12-13,Redemption,400867.54,Gujarat,Pending,18-25,Female,B30
8332,120035,2024-01-27,Redemption,34296.16,Delhi,Rejected,36-45,Female,B30
8333,120030,2024-05-15,Redemption,148159.36,Tamil Nadu,Pending,18-25,Male,B30
8334,120017,2022-02-22,Lumpsum,138541.36,Karnataka,Verified,18-25,Male,T30
8335,120026,2022-04-26,Redemption,301824.6,Telangana,Pending,46-60,Male,T30
8336,120014,2023-08-25,Lumpsum,492439.44,Tamil Nadu,Verified,26-35,Male,B30
8337,120011,2025-08-16,SIP,385261.6,Tamil Nadu,Pending,36-45,Male,B30
8338,120030,2023-09-01,Lumpsum,72732.97,Gujarat,Verified,60+,Female,T30
8339,120035,2025-05-13,Lumpsum,345078.19,Telangana,Rejected,36-45,Female,T30
8340,120003,2023-06-24,Redemption,409380.91,Tamil Nadu,Rejected,36-45,Male,T30
8341,120033,2024-03-18,Redemption,421899.7,Kerala,Rejected,26-35,Male,T30
8342,120018,2024-02-28,Lumpsum,91572.36,Telangana,Verified,18-25,Male,B30
8343,120018,2025-12-08,SIP,213612.17,Karnataka,Rejected,60+,Male,T30
8344,120025,2023-08-30,Redemption,130967.89,Karnataka,Pending,46-60,Male,B30
8345,120009,2023-05-29,SIP,207653.89,Gujarat,Pending,26-35,Female,B30
8346,120038,2022-07-09,Redemption,460069.7,Delhi,Rejected,18-25,Female,T30
8347,120033,2024-07-31,SIP,433331.83,Gujarat,Verified,26-35,Female,B30
8348,120021,2025-08-27,SIP,51245.26,West Bengal,Rejected,18-25,Female,B30
8349,120038,2022-05-21,SIP,264238.12,Tamil Nadu,Pending,26-35,Male,B30
8350,120023,2024-04-05,SIP,369755.82,West Bengal,Rejected,60+,Female,B30
8351,120012,2025-08-05,SIP,229191.7,Kerala,Verified,36-45,Female,T30
8352,120022,2025-10-05,SIP,72272.74,Tamil Nadu,Verified,46-60,Male,B30
8353,120014,2025-07-16,Lumpsum,265772.61,Delhi,Verified,46-60,Female,B30
8354,120013,2024-03-19,Lumpsum,290170.02,Karnataka,Rejected,26-35,Male,B30
8355,120025,2023-06-24,SIP,306206.42,Maharashtra,Rejected,36-45,Male,B30
8356,120017,2022-12-25,Redemption,197204.29,Telangana,Verified,46-60,Male,T30
8357,120004,2024-12-26,Lumpsum,144028.33,Tamil Nadu,Pending,46-60,Male,B30
8358,120009,2023-08-10,Redemption,135964.85,Tamil Nadu,Verified,60+,Female,T30
8359,120014,2024-06-10,Redemption,300599.65,Telangana,Pending,18-25,Male,B30
8360,120014,2024-08-08,SIP,40506.48,Gujarat,Verified,18-25,Male,B30
8361,120037,2023-08-17,Lumpsum,261321.87,Tamil Nadu,Verified,36-45,Male,T30
8362,120038,2025-11-25,Lumpsum,254489.8,Maharashtra,Rejected,18-25,Female,T30
8363,120026,2023-10-28,Redemption,286399.59,Karnataka,Verified,26-35,Female,B30
8364,120020,2023-11-26,Lumpsum,184793.71,Kerala,Rejected,26-35,Male,T30
8365,120024,2023-05-27,Lumpsum,240597.99,Kerala,Verified,26-35,Male,T30
8366,120008,2022-04-29,Lumpsum,261287.87,West Bengal,Pending,60+,Male,B30
8367,120007,2023-01-08,SIP,313284.61,Kerala,Pending,46-60,Male,T30
8368,120001,2025-12-12,Lumpsum,8136.92,Karnataka,Verified,18-25,Male,T30
8369,120017,2025-07-01,Redemption,487502.56,West Bengal,Rejected,60+,Male,B30
8370,120025,2025-04-29,Lumpsum,170186.98,Telangana,Pending,60+,Female,T30
8371,120018,2024-04-18,Lumpsum,419013.29,Maharashtra,Verified,18-25,Male,T30
8372,120031,2024-06-25,Redemption,433276.84,Kerala,Verified,46-60,Male,B30
8373,120039,2022-05-30,Redemption,11059.76,Karnataka,Pending,36-45,Male,B30
8374,120032,2023-06-04,Redemption,87319.71,Kerala,Rejected,18-25,Female,B30
8375,120018,2025-05-21,Redemption,442329.47,Maharashtra,Pending,18-25,Male,T30
8376,120013,2023-05-24,Lumpsum,247813.52,West Bengal,Rejected,60+,Male,T30
8377,120039,2022-07-16,Lumpsum,23856.96,West Bengal,Rejected,26-35,Male,B30
8378,120029,2023-09-27,Redemption,386065.14,Maharashtra,Verified,60+,Female,B30
8379,120027,2023-12-14,Redemption,163566.99,Telangana,Verified,60+,Male,T30
8380,120001,2024-12-14,SIP,491496.07,Tamil Nadu,Verified,26-35,Male,T30
8381,120039,2022-08-20,Lumpsum,219295.95,Gujarat,Rejected,26-35,Male,T30
8382,120005,2022-03-02,Redemption,106895.15,Maharashtra,Rejected,26-35,Male,B30
8383,120000,2024-05-10,Redemption,346219.83,Maharashtra,Pending,36-45,Male,T30
8384,120004,2025-07-21,Redemption,42276.55,West Bengal,Pending,60+,Female,B30
8385,120015,2023-07-06,Redemption,59345.46,Kerala,Rejected,26-35,Male,T30
8386,120039,2025-07-10,Lumpsum,315566.94,Kerala,Pending,60+,Male,T30
8387,120020,2025-09-22,SIP,428381.71,Gujarat,Rejected,36-45,Male,T30
8388,120030,2024-09-10,SIP,131096.93,Gujarat,Verified,60+,Male,B30
8389,120004,2022-06-09,Redemption,371456.16,Delhi,Rejected,18-25,Male,T30
8390,120008,2024-01-01,Redemption,203715.05,Delhi,Rejected,18-25,Female,B30
8391,120035,2024-09-15,Redemption,410615.44,Tamil Nadu,Rejected,36-45,Male,B30
8392,120018,2022-07-22,SIP,209459.86,Tamil Nadu,Verified,36-45,Male,T30
8393,120022,2023-03-05,Lumpsum,299859.8,Kerala,Pending,26-35,Male,T30
8394,120005,2022-03-02,SIP,8553.1,Tamil Nadu,Rejected,26-35,Male,B30
8395,120012,2025-07-22,Redemption,191503.18,Tamil Nadu,Rejected,60+,Male,B30
8396,120029,2022-04-24,SIP,362435.66,Tamil Nadu,Verified,26-35,Male,B30
8397,120033,2023-11-06,Lumpsum,110317.14,Karnataka,Verified,18-25,Female,T30
8398,120008,2023-02-14,SIP,421238.18,Tamil Nadu,Verified,26-35,Female,T30
8399,120021,2023-03-30,Lumpsum,342410.12,Maharashtra,Rejected,36-45,Female,B30
8400,120011,2024-09-14,Redemption,437438.18,Gujarat,Rejected,26-35,Female,T30
8401,120013,2023-12-08,SIP,178005.2,Karnataka,Pending,60+,Female,T30
8402,120028,2025-11-03,SIP,321607.83,Tamil Nadu,Verified,18-25,Male,B30
8403,120038,2023-11-20,Redemption,87965.27,Delhi,Verified,26-35,Female,T30
8404,120014,2023-12-30,Redemption,335296.94,West Bengal,Rejected,36-45,Male,B30
8405,120016,2025-09-24,Redemption,207607.8,Gujarat,Verified,60+,Male,B30
8406,120014,2023-04-01,SIP,435209.79,Maharashtra,Verified,36-45,Male,T30
8407,120015,2022-12-01,SIP,180100.48,Maharashtra,Rejected,60+,Male,B30
8408,120011,2025-01-19,Redemption,157870.71,Kerala,Pending,60+,Male,B30
8409,120006,2023-01-28,Lumpsum,97958.2,West Bengal,Pending,26-35,Female,B30
8410,120028,2022-03-23,SIP,298291.08,Gujarat,Pending,18-25,Female,T30
8411,120032,2025-04-06,Redemption,193860.78,Kerala,Verified,18-25,Female,T30
8412,120038,2025-10-18,Lumpsum,362454.89,West Bengal,Rejected,18-25,Female,T30
8413,120034,2023-05-04,SIP,313779.16,Gujarat,Pending,46-60,Female,B30
8414,120038,2025-12-02,Redemption,149862.95,Maharashtra,Pending,18-25,Male,T30
8415,120010,2022-09-17,SIP,179532.56,Delhi,Verified,26-35,Female,T30
8416,120011,2025-08-16,Lumpsum,273855.95,Gujarat,Rejected,26-35,Female,T30
8417,120028,2023-08-25,Lumpsum,381866.48,Kerala,Verified,60+,Male,B30
8418,120017,2022-07-02,Redemption,221940.32,Telangana,Verified,18-25,Female,B30
8419,120003,2025-11-21,SIP,189748.63,Tamil Nadu,Rejected,60+,Female,B30
8420,120016,2023-01-20,Redemption,276236.7,Kerala,Pending,36-45,Female,T30
8421,120039,2024-12-05,Redemption,152059.55,Karnataka,Verified,36-45,Female,B30
8422,120008,2022-02-26,Lumpsum,307229.64,Maharashtra,Verified,18-25,Male,B30
8423,120030,2024-06-21,SIP,203713.94,Tamil Nadu,Pending,46-60,Male,T30
8424,120013,2023-06-23,SIP,278784.05,Telangana,Verified,26-35,Male,T30
8425,120017,2024-03-14,SIP,258002.95,Tamil Nadu,Pending,60+,Female,T30
8426,120015,2024-12-08,SIP,26687.11,Tamil Nadu,Pending,18-25,Male,T30
8427,120003,2022-12-09,Lumpsum,374662.89,Maharashtra,Verified,36-45,Female,T30
8428,120020,2024-03-22,Lumpsum,463945.7,Tamil Nadu,Verified,46-60,Female,T30
8429,120022,2024-03-01,SIP,256645.53,Maharashtra,Rejected,18-25,Female,T30
8430,120017,2025-07-03,Redemption,441617.1,West Bengal,Pending,60+,Male,T30
8431,120014,2023-03-08,SIP,16209.49,Maharashtra,Rejected,26-35,Male,T30
8432,120010,2023-11-29,Redemption,488697.32,Maharashtra,Rejected,26-35,Female,B30
8433,120035,2024-11-21,SIP,362039.72,Telangana,Pending,46-60,Female,T30
8434,120003,2023-02-15,Lumpsum,301710.06,Maharashtra,Pending,60+,Female,B30
8435,120014,2022-09-21,SIP,371138.52,Karnataka,Verified,46-60,Female,T30
8436,120038,2023-06-02,Lumpsum,439879.71,West Bengal,Pending,60+,Female,T30
8437,120036,2023-08-04,Lumpsum,107609.09,Karnataka,Pending,18-25,Female,T30
8438,120015,2024-05-13,Redemption,388960.82,Maharashtra,Pending,26-35,Female,T30
8439,120029,2024-09-21,Redemption,360046.92,Gujarat,Verified,26-35,Female,B30
8440,120027,2024-08-24,Redemption,409471.54,Kerala,Verified,60+,Female,B30
8441,120030,2022-01-13,SIP,69076.88,Maharashtra,Verified,46-60,Female,T30
8442,120030,2024-11-22,Lumpsum,376881.01,Delhi,Rejected,46-60,Male,B30
8443,120024,2023-09-14,SIP,127321.96,Karnataka,Verified,18-25,Male,T30
8444,120012,2023-02-02,SIP,331708.75,Gujarat,Verified,60+,Female,B30
8445,120036,2024-05-27,Redemption,357009.18,West Bengal,Pending,18-25,Male,T30
8446,120030,2025-05-11,SIP,3950.07,Maharashtra,Rejected,26-35,Male,T30
8447,120009,2022-08-30,SIP,273949.93,Tamil Nadu,Verified,26-35,Female,T30
8448,120004,2025-06-20,SIP,479605.74,Tamil Nadu,Verified,60+,Female,T30
8449,120030,2022-05-10,Lumpsum,285181.81,Gujarat,Verified,60+,Male,T30
8450,120025,2022-08-11,Redemption,381496.48,Karnataka,Pending,60+,Female,T30
8451,120023,2023-10-17,SIP,38310.56,Delhi,Verified,26-35,Female,B30
8452,120017,2024-04-21,Lumpsum,342505.09,Telangana,Rejected,18-25,Female,T30
8453,120003,2025-05-12,Redemption,339540.69,Karnataka,Pending,60+,Female,T30
8454,120023,2025-06-26,Lumpsum,161771.82,Kerala,Pending,60+,Female,B30
8455,120001,2023-11-27,Lumpsum,486125.9,West Bengal,Verified,60+,Female,T30
8456,120031,2025-05-21,Lumpsum,217347.02,Telangana,Pending,36-45,Female,B30
8457,120029,2024-12-02,Redemption,264920.2,Karnataka,Verified,36-45,Female,B30
8458,120034,2025-02-03,Redemption,187163.39,Gujarat,Pending,60+,Female,T30
8459,120018,2023-03-08,Lumpsum,223911.23,Delhi,Verified,26-35,Female,B30
8460,120038,2022-06-21,Lumpsum,446208.68,Telangana,Rejected,36-45,Female,T30
8461,120024,2025-09-08,Lumpsum,323591.4,Tamil Nadu,Pending,36-45,Female,B30
8462,120021,2022-03-22,SIP,458468.93,Maharashtra,Rejected,60+,Male,T30
8463,120000,2022-04-24,SIP,200359.87,Gujarat,Pending,26-35,Male,B30
8464,120033,2023-04-29,SIP,37760.05,Maharashtra,Verified,36-45,Female,T30
8465,120027,2025-06-09,SIP,327761.24,Tamil Nadu,Rejected,18-25,Male,T30
8466,120031,2025-06-30,SIP,394945.2,Maharashtra,Pending,46-60,Male,B30
8467,120032,2023-03-14,Lumpsum,481978.25,Kerala,Verified,36-45,Male,B30
8468,120010,2023-02-01,Lumpsum,250144.32,Maharashtra,Rejected,60+,Female,B30
8469,120019,2023-02-01,SIP,480355.06,West Bengal,Rejected,26-35,Female,B30
8470,120031,2025-07-26,SIP,296855.38,Kerala,Pending,46-60,Female,T30
8471,120032,2024-08-31,SIP,9361.15,Gujarat,Pending,18-25,Female,T30
8472,120036,2022-11-22,Lumpsum,393879.03,Telangana,Rejected,26-35,Male,B30
8473,120001,2023-06-21,Lumpsum,397039.59,Delhi,Pending,36-45,Female,T30
8474,120008,2025-04-24,Redemption,201052.81,Delhi,Pending,36-45,Female,B30
8475,120015,2025-03-01,Redemption,227548.52,Tamil Nadu,Pending,18-25,Male,B30
8476,120023,2022-05-11,SIP,286013.69,Telangana,Pending,46-60,Female,T30
8477,120003,2022-03-01,Redemption,341962.01,Karnataka,Pending,26-35,Male,T30
8478,120026,2025-08-10,Redemption,300877.57,Kerala,Pending,26-35,Female,T30
8479,120030,2022-03-23,Redemption,309057.81,Delhi,Rejected,36-45,Female,T30
8480,120031,2022-11-29,SIP,291325.91,Maharashtra,Verified,18-25,Female,T30
8481,120019,2023-10-30,Lumpsum,37937.74,Karnataka,Verified,18-25,Female,T30
8482,120031,2022-09-01,Redemption,28574.79,Maharashtra,Verified,18-25,Male,T30
8483,120008,2024-01-22,Lumpsum,34788.13,Kerala,Pending,26-35,Male,T30
8484,120011,2022-12-07,SIP,328702.44,West Bengal,Rejected,60+,Male,B30
8485,120033,2023-12-05,Redemption,5010.83,Karnataka,Rejected,26-35,Female,B30
8486,120020,2025-05-13,SIP,423288.8,West Bengal,Verified,60+,Male,B30
8487,120014,2023-07-07,SIP,398259.93,Karnataka,Pending,36-45,Female,B30
8488,120015,2023-08-02,Lumpsum,233305.04,Gujarat,Verified,26-35,Male,T30
8489,120001,2022-08-08,Lumpsum,451709.82,West Bengal,Rejected,46-60,Female,T30
8490,120009,2024-02-06,Redemption,53439.65,Maharashtra,Rejected,36-45,Male,T30
8491,120008,2023-03-11,Redemption,321769.6,West Bengal,Pending,60+,Female,T30
8492,120020,2022-03-04,SIP,408977.83,West Bengal,Rejected,46-60,Male,T30
8493,120029,2024-11-15,SIP,219433.42,Telangana,Rejected,18-25,Female,B30
8494,120023,2025-12-31,SIP,109653.22,Maharashtra,Pending,26-35,Male,T30
8495,120013,2023-11-12,Lumpsum,65473.67,Maharashtra,Verified,18-25,Female,T30
8496,120026,2022-09-16,Lumpsum,4667.85,Karnataka,Pending,60+,Female,B30
8497,120015,2025-10-09,Redemption,315674.34,Delhi,Pending,60+,Male,B30
8498,120024,2023-05-23,Redemption,244912.83,Maharashtra,Verified,36-45,Female,T30
8499,120003,2024-07-28,Redemption,401564.29,Karnataka,Rejected,36-45,Male,T30
8500,120028,2022-12-27,Redemption,178324.57,Delhi,Verified,46-60,Female,B30
8501,120025,2022-11-22,Lumpsum,441017.62,West Bengal,Verified,46-60,Female,B30
8502,120000,2025-12-23,SIP,101256.57,Maharashtra,Rejected,60+,Male,B30
8503,120015,2024-10-06,Lumpsum,369458.42,Telangana,Pending,60+,Female,B30
8504,120016,2024-07-17,Lumpsum,250368.07,Kerala,Pending,36-45,Female,B30
8505,120038,2022-03-04,Lumpsum,14089.18,Tamil Nadu,Verified,18-25,Male,T30
8506,120029,2025-12-16,SIP,156816.21,Maharashtra,Verified,60+,Male,B30
8507,120033,2025-10-13,Lumpsum,159706.58,Kerala,Pending,60+,Female,T30
8508,120000,2024-02-17,Lumpsum,499637.27,Gujarat,Verified,60+,Female,B30
8509,120023,2025-10-28,Redemption,298603.12,Tamil Nadu,Rejected,36-45,Male,B30
8510,120038,2024-02-01,SIP,133202.89,Telangana,Pending,26-35,Female,B30
8511,120022,2022-11-28,Redemption,123360.48,Delhi,Rejected,36-45,Female,T30
8512,120016,2023-04-07,Lumpsum,179337.07,West Bengal,Verified,26-35,Female,B30
8513,120009,2023-11-30,SIP,440579.64,West Bengal,Pending,60+,Male,B30
8514,120007,2023-03-27,Redemption,83207.68,Kerala,Rejected,60+,Female,B30
8515,120011,2025-01-01,Lumpsum,457231.64,Gujarat,Rejected,36-45,Female,T30
8516,120005,2023-05-11,Lumpsum,369805.24,Tamil Nadu,Pending,36-45,Female,B30
8517,120023,2023-09-15,Redemption,387986.74,Maharashtra,Pending,18-25,Male,T30
8518,120005,2022-02-02,Lumpsum,199867.39,Telangana,Pending,46-60,Male,B30
8519,120008,2025-05-23,Redemption,460949.65,Telangana,Pending,46-60,Male,B30
8520,120014,2023-09-25,SIP,11231.13,West Bengal,Verified,26-35,Female,T30
8521,120036,2022-10-05,Redemption,47236.49,Maharashtra,Rejected,36-45,Female,B30
8522,120009,2024-06-11,Lumpsum,348316.94,Telangana,Verified,36-45,Male,T30
8523,120006,2024-04-15,Redemption,90517.75,West Bengal,Pending,36-45,Female,B30
8524,120008,2023-12-08,Lumpsum,265325.48,Gujarat,Verified,26-35,Male,B30
8525,120013,2022-11-10,SIP,273898.7,Gujarat,Pending,18-25,Female,T30
8526,120029,2022-02-12,Redemption,108891.17,West Bengal,Verified,26-35,Female,B30
8527,120008,2022-01-14,SIP,158666.21,Maharashtra,Verified,26-35,Male,B30
8528,120009,2024-10-07,Lumpsum,236362.56,West Bengal,Rejected,26-35,Male,B30
8529,120006,2024-01-11,Redemption,43769.97,Kerala,Verified,18-25,Male,T30
8530,120019,2022-01-24,Lumpsum,372796.89,Karnataka,Pending,46-60,Female,B30
8531,120027,2022-06-09,Lumpsum,288927.35,Gujarat,Rejected,26-35,Male,B30
8532,120008,2024-04-05,Lumpsum,348855.31,Telangana,Verified,46-60,Female,T30
8533,120000,2022-02-15,SIP,238662.9,Gujarat,Verified,18-25,Female,T30
8534,120027,2025-09-30,Redemption,312722.46,Gujarat,Pending,18-25,Female,B30
8535,120025,2022-09-05,Lumpsum,166295.41,Gujarat,Verified,36-45,Female,B30
8536,120007,2023-09-05,Lumpsum,333976.35,Gujarat,Verified,36-45,Female,T30
8537,120024,2025-05-25,Lumpsum,225876.33,Delhi,Pending,18-25,Male,B30
8538,120023,2022-05-20,Lumpsum,145220.93,Tamil Nadu,Pending,36-45,Female,B30
8539,120031,2024-09-09,Redemption,123901.97,Gujarat,Pending,60+,Female,T30
8540,120024,2022-06-10,Lumpsum,39853.83,Delhi,Pending,36-45,Male,T30
8541,120007,2025-03-29,SIP,492119.62,Kerala,Rejected,60+,Male,T30
8542,120018,2022-02-12,SIP,189225.83,Maharashtra,Pending,60+,Male,T30
8543,120036,2023-07-13,Lumpsum,331583.83,Karnataka,Verified,60+,Female,T30
8544,120020,2025-09-02,Redemption,421370.58,Gujarat,Rejected,18-25,Female,T30
8545,120008,2023-06-08,Lumpsum,344957.77,Telangana,Pending,26-35,Male,B30
8546,120017,2023-10-28,Redemption,434999.43,Telangana,Pending,18-25,Male,T30
8547,120031,2022-03-13,Lumpsum,325753.54,Kerala,Verified,36-45,Female,B30
8548,120029,2023-12-13,Redemption,192376.56,Tamil Nadu,Rejected,18-25,Female,B30
8549,120017,2023-06-25,SIP,236866.13,Maharashtra,Rejected,60+,Male,B30
8550,120039,2023-07-14,SIP,110112.89,Tamil Nadu,Pending,60+,Female,T30
8551,120012,2022-06-04,SIP,65276.66,Gujarat,Pending,26-35,Female,T30
8552,120025,2024-11-28,SIP,333274.75,Telangana,Rejected,18-25,Male,T30
8553,120018,2024-05-19,SIP,13377.79,Karnataka,Pending,18-25,Female,B30
8554,120024,2023-08-08,Redemption,216982.88,Telangana,Verified,18-25,Male,T30
8555,120025,2022-09-01,SIP,183633.19,West Bengal,Rejected,46-60,Female,B30
8556,120022,2025-04-22,SIP,64533.76,Kerala,Rejected,36-45,Male,B30
8557,120030,2024-11-29,SIP,388302.87,Telangana,Pending,36-45,Male,T30
8558,120013,2022-01-22,Redemption,287181.77,Kerala,Verified,36-45,Female,B30
8559,120005,2023-07-02,Lumpsum,338441.78,Tamil Nadu,Verified,60+,Female,T30
8560,120007,2023-03-21,Lumpsum,95284.3,West Bengal,Pending,46-60,Male,T30
8561,120005,2022-09-22,SIP,380689.19,Gujarat,Pending,60+,Female,T30
8562,120013,2022-06-21,Redemption,73213.09,Maharashtra,Pending,36-45,Female,B30
8563,120016,2025-04-17,Lumpsum,367602.31,Karnataka,Verified,36-45,Female,B30
8564,120028,2024-01-17,SIP,73890.21,Delhi,Pending,46-60,Female,B30
8565,120008,2023-03-06,SIP,28209.1,Telangana,Verified,36-45,Female,B30
8566,120019,2023-09-28,Redemption,470953.48,Maharashtra,Rejected,26-35,Female,B30
8567,120011,2023-02-08,Lumpsum,393439.64,Delhi,Verified,26-35,Male,B30
8568,120011,2025-05-04,Redemption,303203.66,Karnataka,Rejected,18-25,Male,B30
8569,120015,2023-11-24,SIP,221535.69,West Bengal,Verified,46-60,Male,T30
8570,120001,2024-05-10,Lumpsum,328118.72,Kerala,Verified,18-25,Male,B30
8571,120035,2025-05-18,SIP,281294.08,Kerala,Verified,60+,Female,B30
8572,120007,2025-03-05,Redemption,291945.73,Delhi,Verified,36-45,Female,B30
8573,120004,2023-10-22,SIP,403225.53,Karnataka,Rejected,26-35,Female,B30
8574,120032,2023-01-29,Redemption,271856.03,Kerala,Verified,46-60,Female,T30
8575,120007,2024-03-07,SIP,356671.67,Telangana,Rejected,46-60,Female,T30
8576,120026,2025-05-10,SIP,401506.03,Telangana,Rejected,18-25,Male,B30
8577,120008,2022-08-25,Lumpsum,45631.85,Gujarat,Rejected,26-35,Female,T30
8578,120014,2023-09-15,Lumpsum,436752.46,West Bengal,Pending,60+,Male,B30
8579,120033,2024-05-08,Redemption,22016.39,Kerala,Rejected,18-25,Female,B30
8580,120037,2025-09-15,Redemption,452267.17,Karnataka,Verified,36-45,Female,T30
8581,120004,2022-05-21,SIP,124214.01,West Bengal,Rejected,18-25,Female,T30
8582,120032,2024-05-18,Redemption,227409.39,Delhi,Pending,26-35,Male,B30
8583,120011,2022-04-10,SIP,399274.49,Delhi,Pending,60+,Male,T30
8584,120038,2023-03-02,SIP,106651.45,Tamil Nadu,Rejected,46-60,Male,T30
8585,120014,2025-03-10,Lumpsum,177612.73,West Bengal,Pending,18-25,Female,T30
8586,120037,2024-09-20,Lumpsum,162709.88,Karnataka,Pending,26-35,Female,T30
8587,120018,2022-05-27,Lumpsum,314000.3,Kerala,Rejected,26-35,Male,B30
8588,120016,2025-11-19,Redemption,186399.77,Tamil Nadu,Pending,60+,Male,T30
8589,120007,2023-08-02,SIP,254771.82,Tamil Nadu,Rejected,36-45,Female,B30
8590,120035,2025-10-30,Lumpsum,490135.26,Maharashtra,Rejected,36-45,Female,B30
8591,120038,2022-03-20,SIP,30490.95,Karnataka,Pending,26-35,Male,T30
8592,120028,2023-07-15,SIP,30761.08,Tamil Nadu,Verified,36-45,Female,B30
8593,120005,2023-09-03,Lumpsum,462838.03,Tamil Nadu,Rejected,46-60,Female,B30
8594,120020,2023-05-27,Redemption,443467.21,Delhi,Verified,18-25,Female,T30
8595,120024,2025-12-09,Redemption,288406.89,Telangana,Verified,36-45,Female,T30
8596,120015,2022-04-10,Lumpsum,476993.22,Maharashtra,Pending,60+,Female,T30
8597,120028,2025-11-11,Lumpsum,101195.0,Maharashtra,Pending,18-25,Female,T30
8598,120007,2023-04-10,SIP,95561.76,Delhi,Pending,60+,Male,T30
8599,120037,2025-09-26,SIP,499757.33,Delhi,Pending,26-35,Male,B30
8600,120030,2022-12-06,SIP,404305.25,Delhi,Verified,46-60,Male,T30
8601,120025,2024-07-15,SIP,362555.01,Delhi,Pending,46-60,Male,B30
8602,120019,2024-10-31,SIP,477864.31,Tamil Nadu,Rejected,46-60,Male,T30
8603,120023,2022-04-19,SIP,128351.07,Gujarat,Verified,26-35,Male,B30
8604,120026,2025-03-19,Redemption,13437.2,Kerala,Rejected,46-60,Female,B30
8605,120033,2023-02-28,Lumpsum,239383.75,Delhi,Rejected,60+,Female,T30
8606,120032,2024-04-26,Lumpsum,134404.98,West Bengal,Verified,60+,Female,B30
8607,120021,2023-04-20,SIP,148040.76,Kerala,Pending,36-45,Female,T30
8608,120021,2023-07-30,Redemption,396740.59,Karnataka,Rejected,18-25,Female,T30
8609,120021,2025-08-28,SIP,433994.15,Maharashtra,Pending,36-45,Female,T30
8610,120003,2024-06-02,Redemption,222905.0,Gujarat,Pending,26-35,Male,T30
8611,120013,2025-12-06,SIP,171820.63,Delhi,Verified,18-25,Female,T30
8612,120037,2023-09-12,Lumpsum,179072.28,Tamil Nadu,Verified,26-35,Female,B30
8613,120030,2022-03-31,SIP,358877.5,Delhi,Verified,46-60,Male,T30
8614,120020,2024-05-04,Redemption,335823.19,Gujarat,Pending,46-60,Male,B30
8615,120012,2023-12-11,SIP,241843.88,Telangana,Rejected,26-35,Male,B30
8616,120009,2022-12-09,Lumpsum,384807.13,Gujarat,Pending,46-60,Female,T30
8617,120029,2024-10-07,SIP,474771.55,Telangana,Verified,36-45,Male,T30
8618,120010,2024-10-25,Redemption,425669.03,Karnataka,Rejected,26-35,Male,T30
